,index,sqft
3102,2334,15
3103,4200,15
3104,"3,069",15
3105,"3,270",15
3106,851,15
3107,"3,357",15
3108,2101,15
3109,1336,15
3110,"1,186",15
3111,1573,14
3112,1072,14
3113,1294,14
3114,2594,14
3115,2140,14
3116,665,14
3117,"2,631",14
3118,1365,14
3119,"3,490",14
3120,"3,224",14
3121,"2,712",14
3122,2051,14
3123,2117,14
3124,"2,767",14
3125,"2,669",14
3126,1982,14
3127,"3,905",14
3128,"4,700",14
3129,"2,343",14
3130,"3,013",14
3131,1701,14
3132,712,14
3133,"3,810",14
3134,1625,14
3135,873,14
3136,"3,452",14
3137,"3,750",14
3138,1979,14
3139,"2,749",14
3140,1286,14
3141,1659,14
3142,"3,162",14
3143,"2,553",14
3144,1744,14
3145,526,14
3146,"10,000",14
3147,2319,14
3148,1311,14
3149,2325,14
3150,"2,397",14
3151,1942,14
3152,"3,396",14
3153,"2,691",14
3154,"2,791",14
3155,1998,14
3156,1723,14
3157,1742,14
3158,2108,14
3159,2018,14
3160,1745,14
3161,682,14
3162,"2,748",14
3163,1821,14
3164,"3,346",14
3165,"2,753",14
3166,2214,14
3167,"2,657",14
3168,1692,14
3169,807,14
3170,1654,14
3171,1269,14
3172,"2,673",14
3173,"3,218",14
3174,893,14
3175,"3,037",14
3176,1735,14
3177,"3,618",14
3178,"3,067",14
3179,1112,14
3180,1025,14
3181,"3,409",14
3182,"2,551",14
3183,"3,654",14
3184,1957,14
3185,829,14
3186,1609,14
3187,813,14
3188,1923,14
3189,1523,14
3190,1801,14
3191,1946,14
3192,"1,483",14
3193,1291,14
3194,658,14
3195,1778,14
3196,2356,14
3197,"2,578",14
3198,"3,306",14
3199,"2,651",14
3200,716,14
3201,2233,14
3202,1158,14
3203,"4,185",14
3204,1628,14
3205,1784,14
3206,1683,14
3207,1741,14
3208,1955,14
3209,649,14
3210,2183,14
3211,1885,14
3212,2027,14
3213,1346,14
3214,"3,180",14
3215,1279,14
3216,"2,663",14
3217,2470,14
3218,2464,14
3219,889,14
3220,2507,14
3221,2247,14
3222,1174,14
3223,"3,620",14
3224,2856,14
3225,"2,474",14
3226,4400,14
3227,"2,577",14
3228,"2,527",14
3229,"2,953",14
3230,1789,14
3231,"3,041",14
3232,"3,417",14
3233,"3,343",14
3234,2303,14
3235,1878,14
3236,2730,14
3237,"3,406",14
3238,"3,334",14
3239,"2,459",14
3240,1901,14
3241,"3,073",14
3242,"7,000",14
3243,2680,14
3244,2502,14
3245,"3,617",14
3246,1138,14
3247,"3,370",14
3248,822,14
3249,1881,14
3250,1228,14
3251,"1,081",14
3252,"2,729",14
3253,763,14
3254,1229,14
3255,"3,198",14
3256,1524,14
3257,"2,908",14
3258,1613,14
3259,2104,14
3260,2224,14
3261,663,14
3262,2072,14
3263,1503,14
3264,1619,14
3265,"3,570",14
3266,602,14
3267,"3,710",14
3268,2062,14
3269,"3,496",14
3270,1,14
3271,567,14
3272,1831,14
3273,"2,611",14
3274,1515,14
3275,2298,14
3276,1685,14
3277,1442,14
3278,1999,14
3279,"3,032",14
3280,"3,775",14
3281,1594,14
3282,"3,204",14
3283,1949,14
3284,1215,14
3285,1334,14
3286,"2,861",14
3287,1335,14
3288,1868,14
3289,1645,14
3290,"3,434",14
3291,2816,14
3292,1669,14
3293,"3,068",14
3294,"4,001",13
3295,"3,391",13
3296,"2,959",13
3297,"2,887",13
3298,797,13
3299,1638,13
3300,2231,13
3301,1277,13
3302,"2,579",13
3303,2252,13
3304,"3,990",13
3305,"3,031",13
3306,2008,13
3307,"4,068",13
3308,"2,893",13
3309,"3,510",13
3310,1767,13
3311,2404,13
3312,1374,13
3313,2266,13
3314,"2,933",13
3315,"3,572",13
3316,2388,13
3317,1910,13
3318,"3,238",13
3319,"3,377",13
3320,1421,13
3321,2806,13
3322,2253,13
3323,"3,383",13
3324,"3,395",13
3325,719,13
3326,2323,13
3327,1218,13
3328,"5,400",13
3329,2241,13
3330,"3,134",13
3331,"2,910",13
3332,687,13
3333,2138,13
3334,"3,116",13
3335,"2,643",13
3336,2528,13
3337,1994,13
3338,"2,747",13
3339,1882,13
3340,1829,13
3341,1082,13
3342,"3,438",13
3343,1993,13
3344,"3,202",13
3345,2058,13
3346,1802,13
3347,"3,514",13
3348,"2,942",13
3349,1569,13
3350,1543,13
3351,1889,13
3352,1235,13
3353,691,13
3354,1656,13
3355,1489,13
3356,"3,317",13
3357,548,13
3358,1729,13
3359,1265,13
3360,2653,13
3361,1562,13
3362,"3,348",13
3363,635,13
3364,"3,543",13
3365,2762,13
3366,2430,13
3367,1016,13
3368,1686,13
3369,1417,13
3370,"3,752",13
3371,"3,599",13
3372,"3,257",13
3373,2169,13
3374,702,13
3375,594,13
3376,"4,058",13
3377,623,13
3378,2484,13
3379,"2,823",13
3380,2116,13
3381,2088,13
3382,"3,501",13
3383,3024,13
3384,2264,13
3385,1811,13
3386,1661,13
3387,"3,084",13
3388,2297,13
3389,2156,13
3390,1585,13
3391,"3,143",13
3392,2756,13
3393,"3,316",13
3394,2113,13
3395,2124,13
3396,1085,13
3397,817,13
3398,2126,13
3399,"3,280",13
3400,"2,854",13
3401,"3,660",13
3402,2444,13
3403,"3,696",13
3404,2668,13
3405,1429,13
3406,"3,770",13
3407,1561,13
3408,"3,063",13
3409,2076,13
3410,1617,13
3411,1528,13
3412,2033,13
3413,"2,929",13
3414,"4,400",13
3415,"2,866",13
3416,2201,13
3417,"3,103",13
3418,"2,969",13
3419,"3,633",13
3420,2636,13
3421,"3,904",13
3422,1307,13
3423,"6,300",13
3424,2178,13
3425,2188,13
3426,"3,135",13
3427,"3,072",13
3428,617,13
3429,"3,556",13
3430,1486,13
3431,2550,13
3432,1358,13
3433,1366,13
3434,2509,13
3435,510,13
3436,2881,13
3437,1034,13
3438,2529,13
3439,2302,13
3440,1396,13
3441,2580,13
3442,"2,465",13
3443,2920,13
3444,2632,13
3445,1743,13
3446,"2,177",13
3447,1765,13
3448,1733,13
3449,1583,13
3450,"2,731",13
3451,"3,410",13
3452,"1,003",13
3453,"3,110",13
3454,2279,13
3455,727,13
3456,1438,13
3457,1231,13
3458,1726,13
3459,603,13
3460,"3,003",13
3461,2155,13
3462,"4,650",13
3463,"3,118",13
3464,"3,509",13
3465,1062,13
3466,"3,769",13
3467,2165,13
3468,"3,043",13
3469,2349,13
3470,2041,13
3471,2268,13
3472,1646,13
3473,"3,336",13
3474,2313,13
3475,2019,13
3476,2546,13
3477,"3,784",13
3478,2205,13
3479,1353,13
3480,"2,599",13
3481,2176,13
3482,3180,13
3483,"2,605",13
3484,2563,13
3485,2111,13
3486,"3,129",13
3487,"2,846",13
3488,1167,13
3489,"2,374",13
3490,1038,13
3491,1357,13
3492,3015,13
3493,2784,13
3494,1842,13
3495,"3,250",13
3496,"3,262",13
3497,1186,13
3498,1658,13
3499,"2,709",13
3500,1427,13
3501,1933,13
3502,1266,13
3503,"2,613",13
3504,1342,13
3505,827,13
3506,1349,13
3507,"3,467",13
3508,2452,13
3509,2490,13
3510,724,13
3511,"2,774",13
3512,"3,850",13
3513,1461,13
3514,1575,13
3515,2293,13
3516,1418,13
3517,"4,050",13
3518,1217,13
3519,1935,13
3520,612,13
3521,1966,13
3522,2604,13
3523,"3,268",13
3524,2006,13
3525,"3,132",13
3526,3080,13
3527,2445,13
3528,2504,12
3529,"3,829",12
3530,554,12
3531,1477,12
3532,731,12
3533,1937,12
3534,"2,489",12
3535,"3,282",12
3536,3050,12
3537,"3,178",12
3538,"3,017",12
3539,"3,580",12
3540,"2,311",12
3541,2637,12
3542,"3,284",12
3543,2102,12
3544,642,12
3545,"3,245",12
3546,1989,12
3547,1793,12
3548,"3,437",12
3549,"3,208",12
3550,"2,981",12
3551,"2,682",12
3552,410,12
3553,1582,12
3554,546,12
3555,"3,165",12
3556,"3,401",12
3557,"2,705",12
3558,"5,250",12
3559,1857,12
3560,"3,382",12
3561,1194,12
3562,506,12
3563,1447,12
3564,508,12
3565,"3,083",12
3566,"3,190",12
3567,1673,12
3568,"2,635",12
3569,"2,621",12
3570,2728,12
3571,2469,12
3572,1894,12
3573,"3,255",12
3574,"3,308",12
3575,1401,12
3576,2195,12
3577,"2,801",12
3578,"3,591",12
3579,593,12
3580,1675,12
3581,1202,12
3582,"3,064",12
3583,971,12
3584,"3,429",12
3585,1497,12
3586,1751,12
3587,"2,494",12
3588,"3,241",12
3589,"4,198",12
3590,"3,630",12
3591,"3,277",12
3592,1465,12
3593,2229,12
3594,1838,12
3595,"3,359",12
3596,"4,033",12
3597,"3,293",12
3598,713,12
3599,"3,702",12
3600,2237,12
3601,1437,12
3602,"3,345",12
3603,"2,461",12
3604,2608,12
3605,"3,265",12
3606,1799,12
3607,"3,301",12
3608,"3,415",12
3609,2760,12
3610,1791,12
3611,1978,12
3612,1563,12
3613,2245,12
3614,2568,12
3615,853,12
3616,"3,355",12
3617,"4,194",12
3618,2079,12
3619,2257,12
3620,"2,842",12
3621,2131,12
3622,1391,12
3623,"3,736",12
3624,2456,12
3625,"3,722",12
3626,"3,511",12
3627,"2,373",12
3628,"4,227",12
3629,2828,12
3630,2582,12
3631,"3,606",12
3632,1182,12
3633,2025,12
3634,"3,624",12
3635,"2,961",12
3636,1684,12
3637,"3,122",12
3638,761,12
3639,2537,12
3640,3140,12
3641,"3,749",12
3642,"3,157",12
3643,1454,12
3644,1113,12
3645,2357,12
3646,1719,12
3647,2429,12
3648,"2,739",12
3649,1122,12
3650,1354,12
3651,631,12
3652,1501,12
3653,2198,12
3654,2986,12
3655,769,12
3656,"3,364",12
3657,"2,649",12
3658,1746,12
3659,2316,12
3660,1045,12
3661,1618,12
3662,1369,12
3663,881,12
3664,1787,12
3665,"3,797",12
3666,"2,665",12
3667,"2,787",12
3668,1847,12
3669,1671,12
3670,2189,12
3671,2656,12
3672,"3,263",12
3673,1691,12
3674,1209,12
3675,"3,833",12
3676,1839,12
3677,"3,290",12
3678,"3,499",12
3679,"2,990",12
3680,2354,12
3681,2659,12
3682,1068,12
3683,"3,992",12
3684,"4,160",12
3685,"3,394",12
3686,2187,12
3687,673,12
3688,"3,569",12
3689,1433,12
3690,"3,535",12
3691,2984,12
3692,"3,066",12
3693,"3,520",12
3694,"3,126",12
3695,2015,12
3696,2179,12
3697,1649,12
3698,2770,12
3699,1245,12
3700,"8,000",12
3701,1947,12
3702,"3,303",12
3703,"3,047",12
3704,"3,487",12
3705,2468,12
3706,1273,12
3707,"2,181",12
3708,633,12
3709,1753,12
3710,2238,12
3711,"2,965",12
3712,1718,12
3713,1059,12
3714,"3,471",12
3715,1545,12
3716,"3,836",12
3717,2213,12
3718,2414,12
3719,"3,160",12
3720,"2,962",12
3721,"3,378",12
3722,"2,771",12
3723,"5,600",12
3724,"3,976",12
3725,"3,138",12
3726,"3,236",12
3727,2690,12
3728,"1,009",12
3729,"2,857",12
3730,"3,558",12
3731,"4,252",12
3732,"3,996",12
3733,542,12
3734,"3,142",12
3735,1125,12
3736,"2,759",12
3737,"2,829",12
3738,"2,883",12
3739,1172,12
3740,2039,12
3741,692,12
3742,"2,945",11
3743,"3,209",11
3744,1035,11
3745,2499,11
3746,"2,937",11
3747,"3,386",11
3748,1579,11
3749,1399,11
3750,2362,11
3751,"4,450",11
3752,781,11
3753,535,11
3754,1234,11
3755,"3,286",11
3756,679,11
3757,1943,11
3758,"3,492",11
3759,"3,042",11
3760,460,11
3761,"3,211",11
3762,"2,851",11
3763,645,11
3764,"3,462",11
3765,2065,11
3766,2554,11
3767,"3,055",11
3768,2078,11
3769,2107,11
3770,1226,11
3771,1081,11
3772,"4,150",11
3773,1837,11
3774,"2,811",11
3775,2392,11
3776,1527,11
3777,"3,392",11
3778,2810,11
3779,2706,11
3780,"3,504",11
3781,1179,11
3782,"3,732",11
3783,2472,11
3784,2146,11
3785,1363,11
3786,2255,11
3787,"4,307",11
3788,"3,714",11
3789,"3,365",11
3790,1009,11
3791,2242,11
3792,"3,541",11
3793,2223,11
3794,1713,11
3795,"3,093",11
3796,"3,366",11
3797,"3,390",11
3798,350,11
3799,2123,11
3800,1154,11
3801,2251,11
3802,"4,127",11
3803,3900,11
3804,"3,688",11
3805,"3,524",11
3806,1415,11
3807,1973,11
3808,3266,11
3809,"3,151",11
3810,"3,035",11
3811,1529,11
3812,"4,093",11
3813,"3,422",11
3814,"3,351",11
3815,1466,11
3816,1162,11
3817,"3,397",11
3818,1367,11
3819,2103,11
3820,"3,678",11
3821,"3,789",11
3822,3048,11
3823,2664,11
3824,"3,493",11
3825,1805,11
3826,"2,799",11
3827,"2,911",11
3828,2649,11
3829,"3,781",11
3830,1631,11
3831,2009,11
3832,1969,11
3833,2413,11
3834,"3,424",11
3835,2254,11
3836,"3,149",11
3837,"3,764",11
3838,"1,297",11
3839,"1,127",11
3840,"3,173",11
3841,"3,225",11
3842,"3,632",11
3843,1629,11
3844,"3,404",11
3845,"3,592",11
3846,1553,11
3847,3700,11
3848,2175,11
3849,1451,11
3850,2083,11
3851,1859,11
3852,"3,310",11
3853,"3,039",11
3854,694,11
3855,3224,11
3856,747,11
3857,"3,088",11
3858,"3,329",11
3859,2575,11
3860,"3,261",11
3861,"3,183",11
3862,3070,11
3863,3064,11
3864,2740,11
3865,531,11
3866,1863,11
3867,3328,11
3868,2776,11
3869,"3,182",11
3870,1558,11
3871,2562,11
3872,"4,140",11
3873,1343,11
3874,1249,11
3875,751,11
3876,"3,564",11
3877,"3,011",11
3878,1954,11
3879,3067,11
3880,"3,488",11
3881,360,11
3882,2875,11
3883,"2,978",11
3884,2522,11
3885,"2,849",11
3886,1411,11
3887,"5,100",11
3888,1757,11
3889,4050,11
3890,"3,148",11
3891,"3,762",11
3892,2324,11
3893,"4,261",11
3894,1387,11
3895,2958,11
3896,"2,905",11
3897,1028,11
3898,3670,11
3899,2174,11
3900,2832,11
3901,"3,389",11
3902,2046,11
3903,2543,11
3904,"3,166",11
3905,2517,11
3906,844,11
3907,1431,11
3908,2191,11
3909,1907,11
3910,3136,11
3911,3317,11
3912,"3,421",11
3913,"3,458",11
3914,"3,610",11
3915,1095,11
3916,610,11
3917,2640,11
3918,2570,11
3919,2455,11
3920,1309,11
3921,1439,11
3922,1703,11
3923,2137,11
3924,1981,11
3925,"3,568",11
3926,1493,11
3927,2317,11
3928,"3,014",11
3929,"4,164",11
3930,1164,11
3931,"3,945",11
3932,"3,542",11
3933,1565,11
3934,2407,11
3935,"3,356",11
3936,2328,11
3937,1061,11
3938,2402,11
3939,485,11
3940,"4,590",11
3941,2322,11
3942,1153,11
3943,621,11
3944,"2,982",11
3945,2161,11
3946,1225,11
3947,"4,040",11
3948,3234,11
3949,"3,776",11
3950,"3,908",11
3951,"3,153",11
3952,"3,791",11
3953,3120,11
3954,1146,11
3955,3360,11
3956,"3,325",11
3957,"3,145",11
3958,1473,11
3959,1414,11
3960,2378,11
3961,2014,11
3962,1233,11
3963,638,11
3964,3108,11
3965,"4,032",11
3966,"3,614",11
3967,"3,239",11
3968,1339,11
3969,1697,11
3970,1959,11
3971,"3,808",11
3972,"3,482",11
3973,2263,11
3974,1898,11
3975,677,11
3976,2168,11
3977,614,11
3978,1581,11
3979,"3,393",11
3980,"3,297",11
3981,3076,11
3982,4100,11
3983,440,11
3984,2329,11
3985,2218,11
3986,"3,561",10
3987,"3,816",10
3988,1449,10
3989,"1,069",10
3990,"4,488",10
3991,609,10
3992,2403,10
3993,2745,10
3994,562,10
3995,1593,10
3996,2736,10
3997,2677,10
3998,2516,10
3999,3034,10
4000,"2,879",10
4001,"3,522",10
4002,1533,10
4003,2704,10
4004,1487,10
4005,"3,922",10
4006,"3,193",10
4007,1347,10
4008,"2,897",10
4009,"2,877",10
4010,1687,10
4011,1076,10
4012,1183,10
4013,643,10
4014,"3,115",10
4015,2418,10
4016,"3,753",10
4017,767,10
4018,2382,10
4019,565,10
4020,2872,10
4021,1595,10
4022,2626,10
4023,1555,10
4024,1096,10
4025,"3,960",10
4026,"3,177",10
4027,2936,10
4028,1895,10
4029,2114,10
4030,"3,112",10
4031,1373,10
4032,1197,10
4033,2868,10
4034,425,10
4035,"4,169",10
4036,3006,10
4037,2492,10
4038,1795,10
4039,1071,10
4040,564,10
4041,"3,251",10
4042,3113,10
4043,2262,10
4044,2825,10
4045,2013,10
4046,1917,10
4047,2437,10
4048,5500,10
4049,3222,10
4050,1155,10
4051,2351,10
4052,"3,203",10
4053,3350,10
4054,2830,10
4055,2895,10
4056,2023,10
4057,"3,513",10
4058,1626,10
4059,611,10
4060,3004,10
4061,2840,10
4062,2802,10
4063,"3,927",10
4064,1657,10
4065,2177,10
4066,1014,10
4067,1087,10
4068,"2,639",10
4069,2203,10
4070,"4,069",10
4071,2436,10
4072,"4,078",10
4073,1407,10
4074,1773,10
4075,1089,10
4076,2084,10
4077,"3,023",10
4078,1299,10
4079,2774,10
4080,1405,10
4081,1945,10
4082,"3,516",10
4083,2261,10
4084,1434,10
4085,"3,641",10
4086,"3,247",10
4087,470,10
4088,1779,10
4089,"2,329",10
4090,1721,10
4091,1389,10
4092,1132,10
4093,1337,10
4094,2314,10
4095,"2,723",10
4096,2215,10
4097,3160,10
4098,2222,10
4099,2029,10
4100,1133,10
4101,2085,10
4102,"3,565",10
4103,1875,10
4104,"4,075",10
4105,"3,101",10
4106,"4,628",10
4107,1211,10
4108,1282,10
4109,1108,10
4110,1843,10
4111,"3,428",10
4112,"3,677",10
4113,595,10
4114,3150,10
4115,1191,10
4116,"3,664",10
4117,"3,445",10
4118,"2,977",10
4119,"1,117",10
4120,1734,10
4121,"3,061",10
4122,1397,10
4123,1761,10
4124,1185,10
4125,"3,519",10
4126,1893,10
4127,1783,10
4128,2940,10
4129,"4,260",10
4130,"3,576",10
4131,"2,595",10
4132,1578,10
4133,2035,10
4134,2673,10
4135,641,10
4136,1693,10
4137,1026,10
4138,2556,10
4139,"3,821",10
4140,"2,989",10
4141,"4,717",10
4142,2750,10
4143,1462,10
4144,"2,863",10
4145,"3,259",10
4146,"3,792",10
4147,1621,10
4148,"3,832",10
4149,"3,755",10
4150,"3,494",10
4151,1715,10
4152,"3,656",10
4153,"3,249",10
4154,"3,554",10
4155,2928,10
4156,1321,10
4157,1797,10
4158,"4,041",10
4159,"3,468",10
4160,"4,056",10
4161,1010,10
4162,2768,10
4163,"5,300",10
4164,"3,798",10
4165,2726,10
4166,"3,562",10
4167,2182,10
4168,1587,10
4169,"3,537",10
4170,1861,10
4171,2658,10
4172,2613,10
4173,637,10
4174,2778,10
4175,"3,695",10
4176,"3,635",10
4177,1078,10
4178,"3,709",10
4179,3040,10
4180,"2,681",10
4181,"3,598",10
4182,1198,10
4183,1903,10
4184,2346,10
4185,"4,300",10
4186,2712,10
4187,"3,447",10
4188,3046,10
4189,3380,10
4190,"2,932",10
4191,1187,10
4192,"3,175",10
4193,2439,10
4194,1381,10
4195,1866,10
4196,2654,10
4197,2583,10
4198,"3,793",10
4199,2199,10
4200,2451,10
4201,2122,10
4202,"2,633",10
4203,"3,388",10
4204,1559,10
4205,"3,830",10
4206,"2,891",10
4207,1015,10
4208,1289,10
4209,2454,10
4210,"4,764",10
4211,"3,057",10
4212,"3,613",10
4213,1165,10
4214,456,10
4215,"3,215",10
4216,674,10
4217,2477,10
4218,1918,10
4219,"4,074",10
4220,"3,289",10
4221,1222,10
4222,1086,10
4223,2555,10
4224,"3,272",10
4225,"3,708",10
4226,2670,10
4227,2433,10
4228,2644,10
4229,1178,10
4230,1963,10
4231,699,10
4232,3130,10
4233,1379,10
4234,"5,112",10
4235,551,10
4236,2847,9
4237,525,9
4238,2779,9
4239,1601,9
4240,2134,9
4241,2764,9
4242,2577,9
4243,1283,9
4244,"3,312",9
4245,"4,118",9
4246,2209,9
4247,"3,131",9
4248,3672,9
4249,"3,244",9
4250,2817,9
4251,"4,224",9
4252,"4,182",9
4253,2593,9
4254,"3,033",9
4255,"2,713",9
4256,656,9
4257,"2,915",9
4258,"4,713",9
4259,"3,880",9
4260,"3,661",9
4261,1653,9
4262,"4,338",9
4263,1962,9
4264,"3,127",9
4265,2799,9
4266,2980,9
4267,1983,9
4268,"4,209",9
4269,481,9
4270,"2,807",9
4271,"3,243",9
4272,586,9
4273,"3,893",9
4274,3044,9
4275,"3,612",9
4276,2873,9
4277,3020,9
4278,"2,987",9
4279,"3,871",9
4280,2572,9
4281,2618,9
4282,"3,906",9
4283,1143,9
4284,2476,9
4285,"3,466",9
4286,2482,9
4287,2192,9
4288,"3,074",9
4289,"3,609",9
4290,1395,9
4291,4650,9
4292,2518,9
4293,544,9
4294,"4,380",9
4295,2133,9
4296,"4,119",9
4297,2622,9
4298,1074,9
4299,1203,9
4300,1385,9
4301,"3,333",9
4302,2765,9
4303,"3,788",9
4304,"3,353",9
4305,628,9
4306,2536,9
4307,2841,9
4308,"3,897",9
4309,"2,999",9
4310,"3,605",9
4311,"3,948",9
4312,1255,9
4313,"3,508",9
4314,"2,587",9
4315,3128,9
4316,689,9
4317,1711,9
4318,"4,013",9
4319,3292,9
4320,2519,9
4321,2714,9
4322,3162,9
4323,"3,380",9
4324,2694,9
4325,581,9
4326,2453,9
4327,1695,9
4328,"3,864",9
4329,3330,9
4330,"2,902",9
4331,2374,9
4332,"3,883",9
4333,2442,9
4334,2295,9
4335,2163,9
4336,"3,233",9
4337,2495,9
4338,"7,500",9
4339,"3,698",9
4340,3185,9
4341,1166,9
4342,"3,001",9
4343,2585,9
4344,4041,9
4345,2642,9
4346,2276,9
4347,2992,9
4348,3081,9
4349,1862,9
4350,2185,9
4351,2326,9
4352,2327,9
4353,"3,523",9
4354,"3,827",9
4355,1667,9
4356,1643,9
4357,"3,319",9
4358,"2,821",9
4359,608,9
4360,2115,9
4361,2542,9
4362,"3,154",9
4363,2666,9
4364,"4,850",9
4365,1030,9
4366,2931,9
4367,"3,575",9
4368,2086,9
4369,2676,9
4370,"3,545",9
4371,3144,9
4372,2615,9
4373,3430,9
4374,1109,9
4375,"3,295",9
4376,615,9
4377,"3,427",9
4378,"4,022",9
4379,"4,012",9
4380,"4,123",9
4381,"3,372",9
4382,"4,007",9
4383,2916,9
4384,3010,9
4385,"3,972",9
4386,"3,442",9
4387,"2,533",9
4388,"4,378",9
4389,1781,9
4390,"3,283",9
4391,1383,9
4392,3030,9
4393,"3,036",9
4394,1991,9
4395,"3,256",9
4396,1574,9
4397,2081,9
4398,"4,063",9
4399,"4,126",9
4400,2481,9
4401,1193,9
4402,"3,979",9
4403,2512,9
4404,2827,9
4405,3460,9
4406,"4,225",9
4407,"3,765",9
4408,2315,9
4409,2648,9
4410,"3,144",9
4411,2660,9
4412,596,9
4413,325,9
4414,2211,9
4415,"3,278",9
4416,2724,9
4417,"3,461",9
4418,3425,9
4419,"3,324",9
4420,"3,930",9
4421,"3,248",9
4422,"4,016",9
4423,1099,9
4424,1263,9
4425,2584,9
4426,2493,9
4427,"3,603",9
4428,"3,022",9
4429,"3,577",9
4430,"4,042",9
4431,3237,9
4432,"3,418",9
4433,1997,9
4434,1293,9
4435,1075,9
4436,"3,379",9
4437,1807,9
4438,"4,286",9
4439,"3,843",9
4440,579,9
4441,693,9
4442,"3,921",9
4443,2646,9
4444,1287,9
4445,1004,9
4446,3074,9
4447,"3,842",9
4448,3118,9
4449,"3,281",9
4450,"3,757",9
4451,"3,271",9
4452,"3,721",9
4453,"3,498",9
4454,2355,9
4455,2952,9
4456,3104,9
4457,"2,971",9
4458,2411,9
4459,"4,159",9
4460,"3,328",9
4461,"3,459",9
4462,1459,9
4463,"4,047",9
4464,"3,119",9
4465,"4,191",9
4466,"3,512",9
4467,2235,9
4468,"3,817",9
4469,"3,740",9
4470,"3,448",9
4471,451,9
4472,"3,621",9
4473,"4,233",9
4474,1031,9
4475,"3,680",9
4476,1469,9
4477,"2,884",9
4478,2059,9
4479,1939,9
4480,2438,9
4481,766,9
4482,1819,9
4483,2249,9
4484,2289,9
4485,1877,9
4486,2267,9
4487,1117,9
4488,2306,9
4489,"9,000",9
4490,"2,773",9
4491,1921,9
4492,2567,9
4493,2284,9
4494,"3,226",9
4495,"3,802",9
4496,2259,9
4497,"4,110",9
4498,2824,9
4499,2419,9
4500,598,9
4501,1871,9
4502,"3,430",9
4503,300,9
4504,2475,9
4505,"3,657",9
4506,569,9
4507,1541,9
4508,1481,9
4509,"5,011",9
4510,"3,571",9
4511,2047,9
4512,1093,8
4513,2465,8
4514,2202,8
4515,2826,8
4516,"4,170",8
4517,"4,484",8
4518,3165,8
4519,1641,8
4520,789,8
4521,"3,918",8
4522,1013,8
4523,2127,8
4524,2780,8
4525,2848,8
4526,1105,8
4527,3608,8
4528,1107,8
4529,"3,851",8
4530,2391,8
4531,666,8
4532,1259,8
4533,1419,8
4534,3395,8
4535,5000,8
4536,2389,8
4537,2281,8
4538,2097,8
4539,1941,8
4540,1891,8
4541,2602,8
4542,574,8
4543,1611,8
4544,2394,8
4545,1919,8
4546,2742,8
4547,2386,8
4548,448,8
4549,2422,8
4550,2143,8
4551,"2,699",8
4552,"4,618",8
4553,2435,8
4554,"3,444",8
4555,"3,747",8
4556,2675,8
4557,1909,8
4558,1423,8
4559,2805,8
4560,2381,8
4561,3202,8
4562,2021,8
4563,"3,601",8
4564,3056,8
4565,3534,8
4566,"3,227",8
4567,"4,417",8
4568,1094,8
4569,"3,139",8
4570,1521,8
4571,"4,199",8
4572,2077,8
4573,2951,8
4574,3698,8
4575,2412,8
4576,"3,758",8
4577,"3,449",8
4578,3126,8
4579,3082,8
4580,2982,8
4581,"3,189",8
4582,"3,716",8
4583,2576,8
4584,"3,671",8
4585,"3,998",8
4586,2053,8
4587,2616,8
4588,"3,121",8
4589,2424,8
4590,"3,659",8
4591,"3,910",8
4592,4500,8
4593,"4,151",8
4594,"3,585",8
4595,2011,8
4596,"3,958",8
4597,"3,411",8
4598,"3,321",8
4599,"3,484",8
4600,"5,157",8
4601,"3,525",8
4602,"3,737",8
4603,1001,8
4604,2946,8
4605,"3,935",8
4606,2186,8
4607,"2,619",8
4608,2002,8
4609,"3,626",8
4610,2934,8
4611,"4,256",8
4612,"3,631",8
4613,"3,486",8
4614,"4,315",8
4615,"4,065",8
4616,2901,8
4617,2914,8
4618,"4,094",8
4619,2565,8
4620,1382,8
4621,2371,8
4622,3001,8
4623,"4,044",8
4624,"3,952",8
4625,3268,8
4626,"4,360",8
4627,"3,642",8
4628,"3,717",8
4629,"3,777",8
4630,2538,8
4631,"3,889",8
4632,1181,8
4633,2674,8
4634,"4,036",8
4635,518,8
4636,"2,974",8
4637,2839,8
4638,"2,781",8
4639,"3,441",8
4640,"3,528",8
4641,"4,122",8
4642,"3,962",8
4643,1681,8
4644,2782,8
4645,2515,8
4646,"4,321",8
4647,2151,8
4648,1471,8
4649,1239,8
4650,589,8
4651,1549,8
4652,2421,8
4653,533,8
4654,1722,8
4655,2135,8
4656,1285,8
4657,"2,697",8
4658,"3,647",8
4659,601,8
4660,2505,8
4661,"3,332",8
4662,"6,661",8
4663,3358,8
4664,3110,8
4665,"2,993",8
4666,"4,080",8
4667,"4,238",8
4668,"3,863",8
4669,"3,425",8
4670,2960,8
4671,1739,8
4672,2661,8
4673,"3,611",8
4674,"4,124",8
4675,2710,8
4676,"3,563",8
4677,2652,8
4678,773,8
4679,"3,648",8
4680,"3,799",8
4681,2147,8
4682,1205,8
4683,1219,8
4684,2265,8
4685,1142,8
4686,3378,8
4687,"4,052",8
4688,"3,754",8
4689,2573,8
4690,"4,142",8
4691,2129,8
4692,3490,8
4693,"3,735",8
4694,3215,8
4695,"3,780",8
4696,2207,8
4697,3057,8
4698,"3,267",8
4699,"4,111",8
4700,"3,532",8
4701,3026,8
4702,"3,123",8
4703,3578,8
4704,1214,8
4705,1227,8
4706,"4,089",8
