,index,num_series
3253,92832,7
3254,90807,7
3255,84401,7
3256,94085,7
3257,05456,7
3258,43777,7
3259,20903,7
3260,75181,7
3261,90504,7
3262,91502,7
3263,80129,7
3264,27409,7
3265,95203,7
3266,2126,7
3267,48092,7
3268,98075,7
3269,79836,7
3270,27012,7
3271,78617,7
3272,92867,7
3273,2141,7
3274,48093,7
3275,77587,7
3276,46818,7
3277,45405,7
3278,31788,7
3279,17238,7
3280,43968,7
3281,92411,7
3282,85003,7
3283,79764,7
3284,95205,7
3285,90040,7
3286,95210,7
3287,60432,7
3288,1607,7
3289,2648,7
3290,80002,7
3291,75116,7
3292,14781,7
3293,94104,7
3294,79410,7
3295,46637,7
3296,24361,7
3297,59436,7
3298,48865,7
3299,77532,7
3300,94531,7
3301,32331,7
3302,91731,7
3303,22043,7
3304,90813,7
3305,44320,7
3306,46617,7
3307,81006,7
3308,94403,7
3309,20721,7
3310,64116,7
3311,20854,7
3312,45404,7
3313,92505,7
3314,49442,7
3315,11001,7
3316,93650,7
3317,49548,7
3318,80917,7
3319,92008,7
3320,44707,7
3321,78415,7
3322,94111,7
3323,42740,7
3324,64133,6
3325,20905,6
3326,44506,6
3327,94086,6
3328,75708,6
3329,02111,6
3330,17602,6
3331,05483,6
3332,17103,6
3333,5494,6
3334,93103,6
3335,22301,6
3336,95358,6
3337,95008,6
3338,43023,6
3339,24649,6
3340,84404,6
3341,85020,6
3342,95140,6
3343,22306,6
3344,95204,6
3345,95837,6
3346,64124,6
3347,81003,6
3348,92868,6
3349,34761,6
3350,46804,6
3351,19601,6
3352,79415,6
3353,22305,6
3354,95357,6
3355,24260,6
3356,97401,6
3357,14608,6
3358,95625,6
3359,46615,6
3360,22182,6
3361,43607,6
3362,93901,6
3363,92010,6
3364,80915,6
3365,93305,6
3366,93105,6
3367,91321,6
3368,16505,6
3369,43235,6
3370,95401,6
3371,30607,6
3372,79414,6
3373,5441,6
3374,20603,6
3375,64112,6
3376,77511,6
3377,75077,6
3378,19602,6
3379,47712,6
3380,98606,6
3381,43623,6
3382,94708,6
3383,76018,6
3384,43215,6
3385,11109,6
3386,76701,6
3387,05448,6
3388,50421,6
3389,94545,6
3390,14733,6
3391,48815,6
3392,44423,6
3393,2630,6
3394,46517,6
3395,92626,6
3396,31407,6
3397,15213,6
3398,2113,6
3399,93591,6
3400,20850,6
3401,20613,6
3402,93458,6
3403,28166,6
3404,50006,6
3405,14784,5
3406,78742,5
3407,19020,5
3408,77477,5
3409,5492,5
3410,50469,5
3411,49224,5
3412,29715,5
3413,62711,5
3414,46616,5
3415,38002,5
3416,1610,5
3417,78620,5
3418,44507,5
3419,46635,5
3420,14612,5
3421,37010,5
3422,24228,5
3423,81008,5
3424,1128,5
3425,14605,5
3426,47720,5
3427,1602,5
3428,31773,5
3429,49505,5
3430,5447,5
3431,14138,5
3432,60012,5
3433,80011,5
3434,92844,5
3435,98392,5
3436,5489,5
3437,1151,5
3438,79766,5
3439,14716,5
3440,77868,5
3441,84081,5
3442,64131,5
3443,5655,5
3444,84084,5
3445,94542,5
3446,49048,5
3447,75705,5
3448,31738,5
3449,14620,5
3450,15211,5
3451,92590,5
3452,79708,5
3453,49508,5
3454,94806,5
3455,80021,5
3456,90402,5
3457,32703,5
3458,43229,5
3459,95037,5
3460,80907,5
3461,46809,5
3462,48822,5
3463,27014,5
3464,43611,5
3465,90815,5
3466,48881,5
3467,32618,5
3468,44714,5
3469,79837,5
3470,18109,5
3471,61606,5
3472,22102,5
3473,32603,5
3474,90247,5
3475,64123,5
3476,5661,5
3477,43783,5
3478,79782,5
3479,95661,5
3480,18101,5
3481,95867,5
3482,44705,5
3483,78652,5
3484,20601,5
3485,15217,5
3486,33935,5
3487,27517,5
3488,76033,5
3489,20906,5
3490,90302,5
3491,92377,5
3492,63147,4
3493,43920,4
3494,93111,4
3495,97404,4
3496,77861,4
3497,48861,4
3498,48314,4
3499,75088,4
3500,49004,4
3501,78577,4
3502,64110,4
3503,80110,4
3504,05441,4
3505,45403,4
3506,45218,4
3507,20879,4
3508,33063,4
3509,05444,4
3510,43224,4
3511,37351,4
3512,79101,4
3513,75149,4
3514,22203,4
3515,22153,4
3516,28107,4
3517,80924,4
3518,64109,4
3519,75159,4
3520,94703,4
3521,14611,4
3522,98439,4
3523,5448,4
3524,50475,4
3525,14607,4
3526,93301,4
3527,14747,4
3528,10474,4
3529,78006,4
3530,64118,4
3531,43157,4
3532,33903,4
3533,98292,4
3534,44704,4
3535,14129,4
3536,94519,4
3537,24270,4
3538,75650,4
3539,91768,4
3540,79411,4
3541,46816,4
3542,16503,4
3543,27529,4
3544,48088,4
3545,02467,4
3546,5469,4
3547,28704,4
3548,49012,4
3549,65806,4
3550,43230,4
3551,10475,4
3552,75207,4
3553,64132,4
3554,05487,4
3555,15243,4
3556,5483,4
3557,32751,4
3558,63106,4
3559,45424,4
3560,98360,4
3561,2744,4
3562,27278,4
3563,27503,4
3564,31901,4
3565,43701,4
3566,60827,4
3567,27514,4
3568,44303,4
3569,94702,4
3570,64145,4
3571,37167,4
3572,31605,4
3573,14034,4
3574,46803,4
3575,22015,4
3576,14738,4
3577,93109,4
3578,24639,4
3579,93308,4
3580,48851,4
3581,2120,4
3582,38126,4
3583,92501,4
3584,24271,4
3585,30757,4
3586,78613,4
3587,80909,4
3588,37037,4
3589,46806,4
3590,43214,4
3591,14719,4
3592,24225,4
3593,97403,4
3594,77450,4
3595,14755,4
3596,2134,4
3597,24656,4
3598,10103,4
3599,41774,4
3600,15222,4
3601,32669,4
3602,27523,4
3603,37082,4
3604,31217,4
3605,43735,4
3606,28117,4
3607,5404,4
3608,47715,4
3609,43204,4
3610,37659,4
3611,14723,4
3612,64105,4
3613,28613,4
3614,90248,4
3615,24614,4
3616,44703,4
3617,80921,4
3618,64155,4
3619,34266,4
3620,20878,3
3621,22044,3
3622,43222,3
3623,76579,3
3624,94704,3
3625,92121,3
3626,15210,3
3627,20616,3
3628,34242,3
3629,43201,3
3630,49007,3
3631,43081,3
3632,48827,3
3633,43213,3
3634,77331,3
3635,89086,3
3636,76065,3
3637,32082,3
3638,78626,3
3639,24245,3
3640,43605,3
3641,28480,3
3642,15219,3
3643,24272,3
3644,02134,3
3645,31820,3
3646,49001,3
3647,5473,3
3648,79015,3
3649,48433,3
3650,46619,3
3651,15208,3
3652,44504,3
3653,78405,3
3654,33839,3
3655,33848,3
3656,5408,3
3657,15228,3
3658,46613,3
3659,43223,3
3660,20006,3
3661,79108,3
3662,24631,3
3663,75154,3
3664,94304,3
3665,44490,3
3666,31629,3
3667,14610,3
3668,76266,3
3669,50452,3
3670,05455,3
3671,5442,3
3672,14606,3
3673,11239,3
3674,93314,3
3675,33896,3
3676,48897,3
3677,41722,3
3678,60604,3
3679,2467,3
3680,20904,3
3681,64053,3
3682,98029,3
3683,28391,3
3684,76051,3
3685,0,3
3686,31211,3
3687,05469,3
3688,31415,3
3689,46802,3
3690,46807,3
3691,13202,3
3692,97204,3
3693,79404,3
3694,43610,3
3695,95830,3
3696,37643,3
3697,2635,3
3698,91776,3
3699,30336,3
3700,94710,3
3701,16507,3
3702,75137,3
3703,49033,3
3704,89004,3
3705,92831,3
3706,21029,3
3707,94709,3
3708,43211,3
3709,92880,3
3710,75068,3
3711,91390,3
3712,80925,3
3713,31406,3
3714,22027,3
3715,43150,3
3716,33004,3
3717,95030,3
3718,44310,3
3719,02120,3
3720,80927,3
3721,78586,3
3722,43149,3
3723,49046,3
3724,84528,3
3725,20710,3
3726,27301,3
3727,50434,3
3728,30901,3
3729,95452,3
3730,95405,3
3731,50478,3
3732,47904,3
3733,33594,3
3734,20607,3
3735,91775,3
3736,20707,3
3737,22079,3
3738,48506,3
3739,64117,3
3740,61605,3
3741,27587,3
3742,05462,3
3743,16509,3
3744,75094,3
3745,64152,3
3746,43033,3
3747,79901,3
3748,44455,3
3749,90305,3
3750,32336,3
3751,95130,3
3752,94805,2
3753,91733,2
3754,33844,2
3755,80938,2
3756,22312,2
3757,77010,2
3758,31625,2
3759,85012,2
3760,22116,2
3761,98367,2
3762,80439,2
3763,"27703, 8247",2
3764,94022,2
3765,64139,2
3766,43227,2
3767,92866,2
3768,28748,2
3769,27310,2
3770,43232,2
3771,77629,2
3772,98332,2
3773,48821,2
3774,64128,2
3775,19611,2
3776,14742,2
3777,20602,2
3778,27120,2
3779,05488,2
3780,31005,2
3781,28689,2
3782,"27603, 5512",2
3783,75762,2
3784,2675,2
3785,95070,2
3786,14772,2
3787,98359,2
3788,37142,2
3789,27045,2
3790,60046,2
3791,80124,2
3792,95065,2
3793,31778,2
3794,27377,2
3795,60419,2
3796,33549,2
3797,44510,2
3798,43620,2
3799,94803,2
3800,50479,2
3801,78697,2
3802,97408,2
3803,27357,2
3804,37321,2
3805,92585,2
3806,2668,2
3807,", , ",2
3808,30566,2
3809,43782,2
3810,78522,2
3811,"27703, 7996",2
3812,46290,2
3813,22309,2
3814,50071,2
3815,63136,2
3816,37620,2
3817,22042,2
3818,43207,2
3819,27214,2
3820,84518,2
3821,43219,2
3822,95002,2
3823,44311,2
3824,77720,2
3825,2746,2
3826,20769,2
3827,33776,2
3828,14027,2
3829,2140,2
3830,"27603, 2089",2
3831,33840,2
3832,90740,2
3833,64154,2
3834,79104,2
3835,17101,2
3836,"27610, 1748",2
3837,80903,2
3838,80908,2
3839,93108,2
3840,43228,2
3841,77449,2
3842,93721,2
3843,43221,2
3844,62712,2
3845,22151,2
3846,43119,2
3847,43203,2
3848,48473,2
3849,89433,2
3850,44307,2
3851,97006,2
3852,93906,2
3853,93101,2
3854,99016,2
3855,"27608, 2604",2
3856,20723,2
3857,43209,2
3858,47458,2
3859,33584,2
3860,48933,2
3861,32095,2
3862,33596,2
3863,20832,2
3864,41834,2
3865,30907,2
3866,77249,2
3867,78641,2
3868,24280,2
3869,77373,2
3870,5486,2
3871,80916,2
3872,5460,2
3873,16501,2
3874,28033,2
3875,15234,2
3876,94525,2
3877,49506,2
3878,20759,2
3879,80951,2
3880,43026,2
3881,92782,2
3882,76011,2
3883,28634,2
3884,80130,2
3885,63102,2
3886,14081,2
3887,28655,2
3888,98047,2
3889,44512,2
3890,43617,2
3891,92408,2
3892,94580,2
3893,44223,2
3894,"27713, 9675",2
3895,"27606, 1626",2
3896,75126,2
3897,98580,2
3898,20841,2
3899,27358,2
3900,21044,2
3901,41723,2
3902,28678,2
3903,22152,2
3904,34990,2
3905,"27610, 1749",2
3906,24226,2
3907,20708,2
3908,77875,2
3909,78545,2
3910,22150,2
3911,20877,2
3912,95212,2
3913,43212,2
3914,22066,2
3915,43748,2
3916,44514,2
3917,11020,2
3918,80128,2
3919,24637,2
3920,43035,2
3921,46819,2
3922,19607,2
3923,41719,2
3924,33556,2
3925,81520,2
3926,22046,2
3927,49546,2
3928,91902,2
3929,77546,2
3930,37340,2
3931,64157,2
3932,47713,2
3933,5470,2
3934,94581,2
3935,34601,2
3936,1107,2
3937,32714,2
3938,"27713, 9638",2
3939,44445,2
3940,43746,2
3941,27302,2
3942,43202,2
3943,19006,2
3944,"27703, 4238",2
3945,15224,2
3946,28012,2
3947,75057,2
3948,64130,2
3949,64158,2
3950,89155,2
3951,33785,1
3952,77583,1
3953,92325,1
3954,84521,1
3955,17601,1
3956,44319,1
3957,76085,1
3958,27520,1
3959,43018,1
3960,"27604, 2350",1
3961,"07004, 1528",1
3962,"27614, 7289",1
3963,94404,1
3964,"27705, 2073",1
3965,94568,1
3966,"27610, 8519",1
3967,77346,1
3968,77876,1
3969,50423,1
3970,49092,1
3971,33000,1
3972,44443,1
3973,76063,1
3974,92561,1
3975,"27713, 8146",1
3976,27006,1
3977,64153,1
3978,"27615, 3039",1
3979,"27587, 9373",1
3980,32696,1
3981,22032,1
3982,43116,1
3983,"27705, 2654",1
3984,89105,1
3985,20896,1
3986,37721,1
3987,95141,1
3988,"27609, 4161",1
3989,32003,1
3990,"27607, 3018",1
3991,75693,1
3992,12996,1
3993,64054,1
3994,64138,1
3995,"27703, 9424",1
3996,30726,1
3997,50525,1
3998,94707,1
3999,85004,1
4000,48607,1
4001,20866,1
4002,78124,1
4003,"27713, 9782",1
4004,98223,1
4005,75147,1
4006,"07004, 2214",1
4007,"27612, 5555",1
4008,14740,1
4009,"27713, 967",1
4010,34742,1
4011,"27529, 2107",1
4012,"27615, 5231",1
4013,"27606, 2215",1
4014,"27713, 6852",1
4015,28080,1
4016,63125,1
4017,99004,1
4018,"27617, 8310",1
4019,38053,1
4020,37853,1
4021,85024,1
4022,97035,1
4023,"27712, 3233",1
4024,"27612, 3078",1
4025,"27608, 1511",1
4026,"27603, 3661",1
4027,"27713, 6643",1
4028,43608,1
4029,"07004, 1413",1
4030,94577,1
4031,84005,1
4032,5940,1
4033,"27606, 2647",1
4034,"27603, 5369",1
4035,"27615, 3622",1
4036,"27607, 7321",1
4037,"27609, 4170",1
4038,"27614, 7319",1
4039,"27615, 2319",1
4040,"27607, 3737",1
4041,41754,1
4042,"27601, 1141",1
4043,"27609, 6960",1
4044,92630,1
4045,14006,1
4046,"27607, 4051",1
4047,"27616, 9097",1
4048,79755,1
4049,15204,1
4050,24220,1
4051,38818,1
4052,92583,1
4053,38028,1
4054,48502,1
4055,30805,1
4056,64125,1
4057,32784,1
4058,"27703, 4259",1
4059,32830,1
4060,"27713, 9302",1
4061,"27703, 9606",1
4062,46060,1
4063,"27610, 6088",1
4064,80403,1
4065,98342,1
4066,"27603, 2352",1
4067,64106,1
4068,"27701, 1313",1
4069,"27701, 4415",1
4070,"27612, 3024",1
4071,64134,1
4072,"27607, 3446",1
4073,44037,1
4074,41836,1
4075,"27603, 8266",1
4076,"27610, 4307",1
4077,"77015, 2522",1
4078,80433,1
4079,"27705, 1944",1
4080,84501,1
4081,48838,1
4082,"27610, 5617",1
4083,76015,1
4084,"27615, 3876",1
4085,32765,1
4086,2138,1
4087,17325,1
4088,14166,1
4089,80620,1
4090,"27615, 6225",1
4091,41776,1
4092,41862,1
4093,"77092, 5540",1
4094,27592,1
4095,49441,1
4096,75792,1
4097,20191,1
4098,30138,1
4099,31322,1
4100,84341,1
4101,78409,1
4102,77562,1
4103,20720,1
4104,44308,1
4105,34787,1
4106,"27603, 5255",1
4107,92251,1
4108,"27712, 0000",1
4109,"27604, 5445",1
4110,"27704, 1573",1
4111,15233,1
4112,98798,1
4113,37052,1
4114,85022,1
4115,"27604, 3789",1
4116,"27604, 1450",1
4117,"27614, 8959",1
4118,32362,1
4119,37645,1
4120,"27606, 2704",1
4121,98421,1
4122,05464,1
4123,"27707, 3032",1
4124,10706,1
4125,"07004, 2137",1
4126,37046,1
4127,2105,1
4128,14720,1
4129,"27607, 5306",1
4130,14111,1
4131,"27610, 8706",1
4132,89054,1
4133,10281,1
4134,"07004, 1878",1
4135,"27703, 9489",1
4136,"27609, 7636",1
4137,"27605, 1212",1
4138,"27529, 4334",1
4139,2199,1
4140,"27712, 3137",1
4141,90304,1
4142,"05441, 4400",1
4143,"27615, 2590",1
4144,37857,1
4145,76084,1
4146,99005,1
4147,"07004, 1106",1
4148,"27607, 4720",1
4149,30297,1
4150,41640,1
4151,63117,1
4152,77578,1
4153,85041,1
4154,13790,1
4155,97530,1
4156,"27608, 2315",1
4157,77535,1
4158,78144,1
4159,46601,1
4160,81523,1
4161,"27613, 3104",1
4162,43220,1
4163,"27603, 4374",1
4164,77568,1
4165,"27704, 1508",1
4166,"27614, 6791",1
4167,77613,1
4168,"27608, 2067",1
4169,20886,1
4170,33083,1
4171,33242,1
4172,44493,1
4173,"27615, 4815",1
4174,"27587, 9999",1
4175,31543,1
4176,"27616, 5401",1
4177,"27616, 5777",1
4178,50453,1
4179,91763,1
4180,37871,1
4181,"27703, 9840",1
4182,"27603, 3445",1
4183,"27529, 4367",1
4184,"27607, 0000",1
4185,"27603, 9111",1
4186,44515,1
4187,"27703, 4786",1
4188,00000,1
4189,79382,1
4190,48168,1
4191,77498,1
4192,"27613, 4471",1
4193,"27529, 5051",1
4194,"27610, 4386",1
4195,38017,1
4196,02199,1
4197,79525,1
4198,"27603, 8534",1
4199,43791,1
4200,32084,1
4201,"27713, 1731",1
4202,27000,1
4203,1106,1
4204,"27707, 2356",1
4205,75098,1
4206,"27707, 3983",1
4207,80030,1
4208,13850,1
4209,27502,1
4210,"27705, 6108",1
4211,"27701, 1147",1
4212,"27616, 6710",1
4213,46216,1
4214,92028,1
4215,44304,1
4216,44710,1
4217,43945,1
4218,"27609, 5940",1
4219,79839,1
4220,"07004, 1607",1
4221,"27615, 6925",1
4222,"27615, 1910",1
4223,48127,1
4224,43065,1
4225,05457,1
4226,48165,1
4227,89595,1
4228,94040,1
4229,30677,1
4230,77372,1
4231,"07004, 1300",1
4232,"27704, 5037",1
4233,78540,1
4234,"27616, 6802",1
4235,63143,1
4236,"27608, 2709",1
4237,48623,1
4238,44333,1
4239,50457,1
4240,15226,1
4241,43231,1
4242,32792,1
4243,123456,1
4244,"27704, 3845",1
4245,33905,1
4246,98321,1
4247,76633,1
4248,28079,1
4249,20190,1
4250,"27616, 8089",1
4251,46163,1
4252,43609,1
4253,49245,1
4254,80455,1
4255,97034,1
4256,43164,1
4257,79710,1
4258,"27616, 8591",1
4259,"27615, 6615",1
4260,77316,1
4261,41619,1
4262,90109,1
4263,"27610, 5983",1
4264,98010,1
4265,31052,1
4266,24237,1
4267,32068,1
4268,41751,1
4269,78064,1
4270,64127,1
4271,33249,1
4272,"27609, 6973",1
4273,43738,1
4274,"27609, 3956",1
4275,"27616, 2760",1
4276,1608,1
4277,34219,1
4278,89025,1
4279,"27617, 8314",1
4280,99021,1
4281,"27612, 5620",1
4282,1609,1
4283,4667,1
4284,15205,1
4285,34762,1
4286,"27614, 7963",1
4287,28031,1
4288,"27610, 3351",1
4289,22308,1
4290,"27607, 7209",1
4291,"27606, 0000",1
4292,05473,1
4293,41651,1
4294,1611,1
4295,"27713, 2517",1
4296,20777,1
4297,27539,1
4298,"27606, 4882",1
4299,50470,1
4300,05642,1
4301,"27703, 8355",1
4302,14726,1
4303,92834,1
4304,62707,1
4305,"27615, 1459",1
4306,"27609, 4147",1
4307,24201,1
4308,33559,1
4309,"27707, 5296",1
4310,48197,1
4311,77586,1
4312,50431,1
4313,"27614, 9213",1
4314,"27701, 3539",1
4315,61528,1
4316,"27606, 4852",1
4317,"27603, 4175",1
4318,49445,1
4319,27253,1
4320,45732,1
4321,"27614, 7185",1
4322,64119,1
4323,10707,1
4324,49284,1
4325,28081,1
4326,92657,1
4327,31831,1
4328,41739,1
4329,"27705, 1375",1
4330,"27604, 6105",1
4331,63123,1
4332,"27703, 2896",1
4333,78069,1
4334,41839,1
4335,77433,1
4336,"27701, 4420",1
4337,17353,1
4338,77842,1
4339,"27704, 4346",1
4340,3316,1
4341,41777,1
4342,41740,1
4343,37686,1
4344,75662,1
4345,78015,1
4346,15214,1
4347,"27713, 8142",1
4348,45157,1
4349,"27612, 4003",1
4350,95612,1
4351,"27606, 1804",1
4352,"27609, 4160",1
4353,"27613, 7168",1
4354,98489,1
4355,"27713, 8797",1
4356,20763,1
4357,15232,1
4358,41749,1
4359,"07004, 1935",1
4360,97739,1
4361,04901,1
4362,"27606, 4533",1
4363,"27713, 9791",1
4364,"27610, 1624",1
4365,28666,1
4366,28746,1
4367,28164,1
4368,12764,1
4369,"27607, 4176",1
4370,"27712, 9088",1
4371,85087,1
4372,10129,1
4373,"27705, 9124",1
4374,28756,1
4375,44101,1
4376,"27707, 5054",1
4377,98038,1
4378,48860,1
4379,37241,1
4380,49302,1
4381,90630,1
4382,"27613, 8410",1
4383,43830,1
4384,94305,1
4385,94559,1
4386,11697,1
4387,14887,1
4388,"27713, 9677",1
4389,34698,1
4390,"27713, 4509",1
4391,41647,1
4392,"27707, 4206",1
4393,41831,1
4394,44405,1
4395,61736,1
4396,92683,1
4397,"07004, 2116",1
4398,77575,1
4399,"27603, 1994",1
4400,28201,1
4401,75757,1
4402,"27703, 2540",1
4403,"27609, 6357",1
4404,"27713, 9382",1
4405,90058,1
4406,14616,1
4407,"27614, 8755",1
4408,95035,1
4409,76559,1
4410,"27603, 2692",1
4411,"27704, 5164",1
4412,"27705, 3261",1
4413,"27601, 1443",1
4414,"27703, 7978",1
4415,331446,1
4416,"27615, 5438",1
4417,79942,1
4418,14752,1
4419,"27605, 1285",1
4420,"27604, 6000",1
4421,20876,1
4422,41645,1
4423,93606,1
4424,32073,1
4425,"27607, 6632",1
4426,77866,1
4427,"27615, 4193",1
4428,64146,1
4429,35958,1
4430,75453,1
4431,75407,1
4432,"27703, 7721",1
4433,28103,1
4434,92415,1
4435,41666,1
4436,78539,1
4437,"27609, 3927",1
4438,5874,1
4439,"27707, 9808",1
4440,"27615, 6304",1
4441,94587,1
4442,95616,1
4443,78572,1
4444,24646,1
4445,"27609, 6352",1
4446,"27603, 2161",1
4447,"27608, 1911",1
4448,"27613, 6945",1
4449,45432,1
4450,90303,1
4451,95202,1
4452,"27703, 6483",1
4453,"27601, 2737",1
4454,28144,1
4455,12207,1
4456,22703,1
4457,63130,1
4458,"27613, 1450",1
4459,"27608, 1466",1
4460,48505,1
4461,81023,1
4462,20853,1
4463,61761,1
4464,90278,1
4465,60426,1
4466,43766,1
4467,97759,1
4468,"27701, 4419",1
4469,"27612, 5442",1
4470,77369,1
4471,22039,1
4472,75771,1
4473,28574,1
4474,5453,1
4475,"27604, 6905",1
4476,77351,1
4477,"27613, 6949",1
4478,20695,1
4479,"27614, 9829",1
4480,78112,1
4481,61008,1
4482,41822,1
4483,84044,1
4484,"07004, 1809",1
4485,"27610, 2861",1
4486,14785,1
4487,78065,1
4488,"27707, 4238",1
4489,76537,1
4490,95113,1
4491,"27617, 7891",1
4492,44302,1
4493,"27603, 43",1
4494,"27713, 8821",1
4495,1103,1
4496,10583,1
4497,64163,1
4498,"27713, 6702",1
4499,"27604, 3469",1
4500,"27612, 4911",1
4501,75152,1
4502,81069,1
4503,"27609, 7611",1
4504,28429,1
4505,14203,1
4506,79401,1
4507,"27613, 4042",1
4508,77510,1
4509,96087,1
4510,05472,1
4511,76247,1
4512,76087,1
4513,90814,1
4514,43604,1
4515,5477,1
4516,"27608, 1822",1
4517,05345,1
4518,"27610, 4637",1
4519,41759,1
4520,"27617, 7934",1
4521,"27603, 3986",1
4522,50439,1
4523,"27608, 1026",1
4524,89504,1
4525,"27615, 8009",1
4526,15342,1
4527,"27614, 8380",1
4528,47901,1
4529,"27603, 5569",1
4530,"27705, 3530",1
4531,60532,1
4532,37014,1
4533,"27613, 8607",1
4534,76503,1
4535,32135,1
4536,112229,1
4537,45203,1
4538,15207,1
4539,"27603, 5352",1
4540,78408,1
4541,37055,1
4542,"27612, 2605",1
4543,20855,1
4544,"27613, 4237",1
4545,43054,1
4546,41630,1
4547,"27615, 3709",1
4548,64015,1
